division_id,matchweek,date,time,home_team_id,away_team_id,goals_home_team,goals_away_team,status
4,22,2019-04-24,14:30:00,32,36,2,1,NULL
4,22,2019-04-24,16:00:00,55,38,0,1,NULL
4,22,2019-04-24,13:30:00,47,54,2,0,NULL
4,22,2019-04-24,15:00:00,44,57,0,0,NULL
4,22,2019-04-24,14:30:00,59,2,0,5,NULL
5,1,2018-09-05,13:00:00,18,6,2,0,NULL
5,1,2018-09-05,15:30:00,68,60,0,1,NULL
5,1,2018-09-05,14:00:00,9,37,0,7,NULL
5,2,2018-09-12,13:00:00,6,68,0,0,NULL
5,2,2018-09-12,15:30:00,60,11,0,2,NULL
5,2,2018-09-12,15:00:00,37,14,4,8,NULL
5,3,2018-09-19,13:00:00,18,20,2,5,NULL
5,3,2018-09-19,13:30:00,11,6,0,2,NULL
5,3,2018-09-19,13:45:00,9,60,3,5,NULL
5,4,2018-09-26,15:30:00,20,68,1,0,NULL
5,4,2018-09-26,13:00:00,6,9,2,4,NULL
5,4,2018-09-26,15:30:00,60,14,1,4,NULL
5,5,2018-10-03,15:30:00,68,18,2,4,NULL
5,5,2018-10-03,13:30:00,11,20,10,0,NULL
5,5,2018-10-03,13:30:00,14,6,1,5,NULL
5,5,2018-10-03,15:00:00,37,60,3,0,NULL
5,6,2018-10-10,13:00:00,18,11,7,1,NULL
5,6,2018-10-10,15:30:00,20,9,2,2,NULL
5,6,2018-10-10,13:00:00,6,37,4,0,NULL
5,7,2018-10-17,13:30:00,11,68,0,2,NULL
5,7,2018-10-17,13:45:00,9,18,0,7,NULL
5,7,2018-10-17,13:30:00,14,20,4,4,NULL
5,8,2018-10-24,13:45:00,9,68,1,1,NULL
5,8,2018-10-24,13:00:00,18,14,0,3,NULL
5,8,2018-10-24,15:30:00,20,37,0,2,NULL
5,8,2018-10-24,15:30:00,60,6,1,4,NULL
5,9,2018-10-31,13:45:00,9,11,0,2,NULL
5,9,2018-10-31,13:00:00,14,68,6,1,NULL
5,9,2018-10-31,15:00:00,37,18,1,0,NULL
5,10,2018-11-07,13:00:00,11,14,3,2,NULL
5,10,2018-11-07,15:30:00,68,37,1,2,NULL
5,10,2018-11-07,15:30:00,20,60,1,0,NULL
5,11,2018-11-14,13:00:00,14,9,7,0,NULL
5,11,2018-11-14,15:00:00,37,11,1,0,NULL
5,11,2018-11-14,15:30:00,60,18,0,2,NULL
5,11,2018-11-14,12:00:00,6,20,4,0,NULL
5,12,2018-12-05,12:00:00,6,18,2,1,NULL
5,12,2018-12-05,15:30:00,60,68,1,3,NULL
5,12,2018-12-05,15:00:00,37,9,1,2,NULL
5,13,2018-12-12,13:00:00,11,60,2,3,NULL
5,13,2018-12-12,15:30:00,68,6,2,2,NULL
5,13,2018-12-12,13:00:00,14,37,0,0,NULL
5,14,2018-12-19,15:30:00,20,18,3,5,NULL
5,14,2018-12-19,12:00:00,6,11,3,2,NULL
5,14,2018-12-19,00:00:00,60,9,5,2,NULL
5,15,2019-01-09,15:30:00,68,20,0,4,NULL
5,15,2019-01-09,13:45:00,9,6,0,2,NULL
5,15,2019-01-09,13:00:00,14,60,2,2,NULL
5,16,2019-01-16,13:00:00,18,68,3,0,NULL
5,16,2019-01-16,15:30:00,20,11,4,0,NULL
5,16,2019-01-16,12:00:00,6,14,2,1,NULL
5,16,2019-01-16,15:30:00,60,37,0,0,NULL
5,17,2019-01-23,13:00:00,11,18,5,2,NULL
5,17,2019-01-23,13:45:00,9,20,2,1,NULL
5,17,2019-01-23,15:00:00,37,6,0,1,NULL
5,18,2019-01-30,15:30:00,68,11,3,3,NULL
5,18,2019-01-30,13:00:00,18,9,0,3,NULL
5,18,2019-01-30,15:30:00,20,14,0,3,NULL
5,19,2019-02-06,15:30:00,68,9,8,1,NULL
5,19,2019-02-06,13:00:00,14,18,3,1,NULL
5,19,2019-02-06,15:00:00,37,20,1,0,NULL
5,19,2019-02-06,12:00:00,6,60,4,2,NULL
5,20,2019-04-10,13:30:00,11,9,2,1,NULL
5,20,2019-04-10,15:30:00,68,14,0,4,NULL
5,20,2019-04-10,13:00:00,18,37,10,0,NULL
5,21,2019-04-17,00:00:00,14,11,1,0,NULL
5,21,2019-04-17,15:00:00,37,68,0,9,NULL
5,21,2019-04-17,15:30:00,60,20,2,2,NULL
5,22,2019-04-24,13:45:00,9,14,0,0,NULL
5,22,2019-04-24,13:30:00,11,37,0,3,NULL
5,22,2019-04-24,13:00:00,18,60,0,9,NULL
5,22,2019-04-24,15:30:00,20,6,2,3,NULL
6,1,2018-09-04,20:00:00,26,65,2,1,NULL
6,1,2018-09-04,20:00:00,41,70,0,1,NULL
6,1,2018-09-04,20:00:00,21,28,0,2,NULL
6,1,2018-09-04,20:00:00,69,24,0,3,NULL
6,1,2018-09-04,20:00:00,23,27,0,5,NULL
6,1,2018-09-04,20:00:00,46,66,2,1,NULL
6,1,2018-09-04,20:00:00,62,22,5,0,NULL
6,1,2018-09-04,20:00:00,40,25,0,0,NULL
6,2,2018-09-11,20:00:00,65,41,0,5,NULL
6,2,2018-09-11,20:00:00,70,21,0,0,NULL
6,2,2018-09-11,20:00:00,28,69,3,8,NULL
6,2,2018-09-11,20:00:00,24,23,1,0,NULL
6,2,2018-09-11,20:00:00,27,46,1,1,NULL
6,2,2018-09-11,20:00:00,66,62,0,4,NULL
6,2,2018-09-11,20:00:00,22,40,5,3,NULL
6,2,2018-09-11,20:00:00,25,26,5,0,NULL
6,3,2018-09-18,20:00:00,41,26,7,2,NULL
6,3,2018-09-18,20:00:00,65,21,0,4,NULL
6,3,2018-09-18,20:00:00,69,70,2,5,NULL
6,3,2018-09-18,20:00:00,23,28,1,5,NULL
6,3,2018-09-18,20:00:00,46,24,1,1,NULL
6,3,2018-09-18,20:00:00,62,27,5,4,NULL
6,3,2018-09-18,20:00:00,40,66,1,5,NULL
6,3,2018-09-18,20:00:00,22,25,2,4,NULL
6,4,2018-09-25,20:00:00,26,21,2,2,NULL
6,4,2018-09-25,20:00:00,65,69,0,3,NULL
6,4,2018-09-25,20:00:00,70,23,0,2,NULL
6,4,2018-09-25,20:00:00,28,46,0,0,NULL
6,4,2018-09-25,20:00:00,24,62,5,5,NULL
6,4,2018-09-25,20:00:00,27,40,0,1,NULL
6,4,2018-09-25,20:00:00,66,22,2,1,NULL
6,4,2018-09-25,00:00:00,25,41,10,0,NULL
6,5,2018-10-02,20:00:00,21,41,4,3,NULL
6,5,2018-10-02,20:00:00,69,26,3,1,NULL
6,5,2018-10-02,20:00:00,65,23,4,0,NULL
6,5,2018-10-02,20:00:00,46,70,1,2,NULL
6,5,2018-10-02,20:00:00,62,28,3,2,NULL
6,5,2018-10-02,20:00:00,40,24,0,0,NULL
6,5,2018-10-02,20:00:00,22,27,1,0,NULL
6,5,2018-10-02,20:00:00,66,25,2,5,NULL
6,6,2018-10-09,20:00:00,41,69,3,0,NULL
6,6,2018-10-09,20:00:00,26,23,4,1,NULL
6,6,2018-10-09,20:00:00,65,46,0,0,NULL
6,6,2018-10-09,20:00:00,62,70,1,1,NULL
6,6,2018-10-09,20:00:00,28,40,3,2,NULL
6,6,2018-10-09,20:00:00,24,22,1,0,NULL
6,6,2018-10-09,20:00:00,66,27,0,1,NULL
6,6,2018-10-09,20:00:00,25,21,0,0,NULL
6,7,2018-10-16,00:00:00,69,21,4,2,NULL
6,7,2018-10-16,20:00:00,23,41,0,6,NULL
6,7,2018-10-16,20:00:00,26,46,0,2,NULL
6,7,2018-10-16,20:00:00,65,62,5,1,NULL
6,7,2018-10-16,20:00:00,40,70,0,6,NULL
6,7,2018-10-16,20:00:00,22,28,1,3,NULL
6,7,2018-10-16,20:00:00,24,66,2,1,NULL
6,7,2018-10-16,20:00:00,27,25,3,4,NULL
6,8,2018-10-23,20:00:00,21,23,1,1,NULL
6,8,2018-10-23,20:00:00,41,46,1,0,NULL
6,8,2018-10-23,20:00:00,26,62,3,1,NULL
6,8,2018-10-23,20:00:00,65,40,1,1,NULL
6,8,2018-10-23,20:00:00,70,22,0,2,NULL
6,8,2018-10-23,20:00:00,66,28,2,1,NULL
6,8,2018-10-23,20:00:00,24,27,0,4,NULL
6,8,2018-10-23,20:00:00,25,69,2,7,NULL
6,9,2018-10-30,20:00:00,23,69,3,0,NULL
6,9,2018-10-30,20:00:00,46,21,5,0,NULL
6,9,2018-10-30,20:00:00,62,41,0,1,NULL
6,9,2018-10-30,20:00:00,40,26,1,2,NULL
6,9,2018-10-30,20:00:00,22,65,0,1,NULL
6,9,2018-10-30,20:00:00,66,70,2,0,NULL
6,9,2018-10-30,20:00:00,27,28,1,6,NULL
6,9,2018-10-30,20:00:00,24,25,1,3,NULL
6,10,2018-11-06,20:00:00,69,46,0,0,NULL
6,10,2018-11-06,20:00:00,21,62,0,2,NULL
6,10,2018-11-06,20:00:00,41,40,0,5,NULL
6,10,2018-11-06,20:00:00,26,22,0,5,NULL
6,10,2018-11-06,20:00:00,65,66,1,0,NULL
6,10,2018-11-06,20:00:00,70,27,0,1,NULL
6,10,2018-11-06,20:00:00,28,24,1,2,NULL
6,10,2018-11-06,20:00:00,25,23,0,1,NULL
6,11,2018-11-13,20:00:00,46,23,0,3,NULL
6,11,2018-11-13,20:00:00,62,69,2,2,NULL
6,11,2018-11-13,20:00:00,40,21,0,0,NULL
6,11,2018-11-13,20:00:00,22,41,0,3,NULL
6,11,2018-11-13,20:00:00,66,26,3,0,NULL
6,11,2018-11-13,20:00:00,27,65,2,2,NULL
6,11,2018-11-13,00:00:00,24,70,1,0,NULL
6,11,2018-11-13,20:00:00,28,25,0,0,NULL
6,12,2018-11-20,20:00:00,23,62,4,0,NULL
6,12,2018-11-20,20:00:00,69,40,1,2,NULL
6,12,2018-11-20,20:00:00,21,22,0,1,NULL
6,12,2018-11-20,20:00:00,41,66,0,1,NULL
6,12,2018-11-20,00:00:00,26,27,0,2,NULL
6,12,2018-11-20,20:00:00,65,24,0,2,NULL
6,12,2018-11-20,20:00:00,70,28,7,2,NULL
6,12,2018-11-20,20:00:00,25,46,2,1,NULL
6,13,2018-11-27,20:00:00,62,46,2,3,NULL
6,13,2018-11-27,20:00:00,40,23,1,0,NULL
6,13,2018-11-27,20:00:00,22,69,1,5,NULL
6,13,2018-11-27,20:00:00,66,21,1,0,NULL
6,13,2018-11-27,20:00:00,27,41,5,2,NULL
6,13,2018-11-27,20:00:00,26,24,1,4,NULL
6,13,2018-11-27,20:00:00,28,65,2,4,NULL
6,13,2018-11-27,20:00:00,70,25,10,2,NULL
6,14,2018-12-04,20:00:00,46,40,4,4,NULL
6,14,2018-12-04,20:00:00,23,22,2,1,NULL
6,14,2018-12-04,20:00:00,69,66,0,2,NULL
6,14,2018-12-04,20:00:00,21,27,0,8,NULL
6,14,2018-12-04,20:00:00,24,41,1,10,NULL
6,14,2018-12-04,20:00:00,26,28,4,3,NULL
6,14,2018-12-04,20:00:00,65,70,1,0,NULL
6,14,2018-12-04,20:00:00,25,62,0,0,NULL
6,15,2018-12-11,20:00:00,40,62,4,0,NULL
6,15,2018-12-11,20:00:00,28,41,0,0,NULL
6,15,2018-12-11,20:00:00,27,69,2,0,NULL
6,15,2018-12-11,20:00:00,66,23,1,1,NULL
6,15,2018-12-11,20:00:00,22,46,2,0,NULL
6,15,2018-12-11,20:00:00,24,21,10,0,NULL
6,15,2018-12-11,20:00:00,26,70,1,2,NULL
6,15,2018-12-11,20:00:00,65,25,2,0,NULL
6,16,2018-12-18,20:00:00,65,26,0,0,NULL
6,16,2018-12-18,20:00:00,70,41,1,1,NULL
6,16,2018-12-18,20:00:00,28,21,0,0,NULL
6,16,2018-12-18,20:00:00,24,69,0,2,NULL
6,16,2018-12-18,20:00:00,27,23,7,0,NULL
6,16,2018-12-18,20:00:00,66,46,1,3,NULL
6,16,2018-12-18,00:00:00,22,62,5,3,NULL
6,16,2018-12-18,20:00:00,25,40,2,1,NULL
6,17,2019-01-08,20:00:00,41,65,4,4,NULL
6,17,2019-01-08,20:00:00,21,70,1,0,NULL
6,17,2019-01-08,20:00:00,69,28,1,0,NULL
6,17,2019-01-08,20:00:00,23,24,4,2,NULL
6,17,2019-01-08,20:00:00,46,27,2,2,NULL
6,17,2019-01-08,20:00:00,62,66,2,1,NULL
6,17,2019-01-08,20:00:00,40,22,1,1,NULL
6,17,2019-01-08,20:00:00,26,25,1,0,NULL
6,18,2019-01-15,20:00:00,26,41,0,0,NULL
6,18,2019-01-15,20:00:00,21,65,0,2,NULL
6,18,2019-01-15,20:00:00,70,69,1,0,NULL
6,18,2019-01-15,00:00:00,28,23,4,0,NULL
6,18,2019-01-15,20:00:00,24,46,5,0,NULL
6,18,2019-01-15,20:00:00,27,62,0,2,NULL
6,18,2019-01-15,20:00:00,66,40,0,1,NULL
6,18,2019-01-15,20:00:00,25,22,5,2,NULL
6,19,2019-01-22,20:00:00,21,26,10,0,NULL
6,19,2019-01-22,20:00:00,69,65,2,0,NULL
6,19,2019-01-22,20:00:00,23,70,4,0,NULL
6,19,2019-01-22,20:00:00,46,28,0,0,NULL
6,19,2019-01-22,20:00:00,62,24,0,0,NULL
6,19,2019-01-22,20:00:00,40,27,0,2,NULL
6,19,2019-01-22,20:00:00,22,66,5,0,NULL
6,19,2019-01-22,20:00:00,41,25,3,3,NULL
6,20,2019-01-29,20:00:00,41,21,0,0,NULL
6,20,2019-01-29,20:00:00,26,69,2,1,NULL
6,20,2019-01-29,20:00:00,23,65,0,1,NULL
6,20,2019-01-29,20:00:00,70,46,1,2,NULL
6,20,2019-01-29,20:00:00,28,62,0,1,NULL
6,20,2019-01-29,20:00:00,24,40,0,0,NULL
6,20,2019-01-29,20:00:00,27,22,2,1,NULL
6,20,2019-01-29,20:00:00,25,66,0,0,NULL
6,21,2019-02-05,20:00:00,69,41,4,0,NULL
6,21,2019-02-05,20:00:00,23,26,1,0,NULL
6,21,2019-02-05,20:00:00,46,65,10,0,NULL
6,21,2019-02-05,20:00:00,70,62,0,4,NULL
6,21,2019-02-05,20:00:00,40,28,1,1,NULL
6,21,2019-02-05,20:00:00,22,24,2,3,NULL
6,21,2019-02-05,20:00:00,27,66,0,4,NULL
6,21,2019-02-05,20:00:00,21,25,2,3,NULL
6,22,2019-02-12,20:00:00,21,69,3,1,NULL
6,22,2019-02-12,20:00:00,41,23,0,0,NULL
6,22,2019-02-12,20:00:00,46,26,0,1,NULL
6,22,2019-02-12,20:00:00,62,65,3,2,NULL
6,22,2019-02-12,20:00:00,70,40,0,4,NULL
6,22,2019-02-12,20:00:00,28,22,4,1,NULL
6,22,2019-02-12,20:00:00,66,24,4,3,NULL
6,22,2019-02-12,20:00:00,25,27,0,0,NULL
6,23,2019-02-19,20:00:00,23,21,2,1,NULL
6,23,2019-02-19,20:00:00,46,41,4,0,NULL
6,23,2019-02-19,20:00:00,62,26,2,2,NULL
6,23,2019-02-19,20:00:00,40,65,1,8,NULL
6,23,2019-02-19,20:00:00,22,70,1,2,NULL
6,23,2019-02-19,20:00:00,28,66,1,0,NULL
6,23,2019-02-19,20:00:00,27,24,6,1,NULL
6,23,2019-02-19,20:00:00,69,25,1,6,NULL
6,24,2019-02-26,20:00:00,69,23,0,4,NULL
6,24,2019-02-26,20:00:00,21,46,3,3,NULL
6,24,2019-02-26,20:00:00,41,62,2,0,NULL
6,24,2019-02-26,20:00:00,26,40,1,2,NULL
6,24,2019-02-26,20:00:00,65,22,4,4,NULL
6,24,2019-02-26,20:00:00,70,66,2,0,NULL
6,24,2019-02-26,20:00:00,28,27,0,1,NULL
6,24,2019-02-26,20:00:00,25,24,2,0,NULL
6,25,2019-03-05,20:00:00,46,69,2,2,NULL
6,25,2019-03-05,20:00:00,62,21,6,5,NULL
6,25,2019-03-05,20:00:00,40,41,3,1,NULL
6,25,2019-03-05,20:00:00,22,26,2,0,NULL
6,25,2019-03-05,20:00:00,66,65,0,3,NULL
6,25,2019-03-05,20:00:00,27,70,1,1,NULL
6,25,2019-03-05,00:00:00,24,28,3,0,NULL
6,25,2019-03-05,20:00:00,23,25,2,1,NULL
6,26,2019-03-12,20:00:00,23,46,0,2,NULL
6,26,2019-03-12,20:00:00,69,62,1,0,NULL
6,26,2019-03-12,20:00:00,21,40,0,1,NULL
6,26,2019-03-12,20:00:00,41,22,0,2,NULL
6,26,2019-03-12,20:00:00,26,66,9,1,NULL
6,26,2019-03-12,20:00:00,65,27,3,0,NULL
6,26,2019-03-12,20:00:00,70,24,0,2,NULL
6,26,2019-03-12,20:00:00,25,28,2,2,NULL
6,27,2019-03-19,20:00:00,62,23,4,2,NULL
6,27,2019-03-19,20:00:00,40,69,2,0,NULL
6,27,2019-03-19,20:00:00,22,21,1,3,NULL
6,27,2019-03-19,20:00:00,66,41,0,1,NULL
6,27,2019-03-19,20:00:00,27,26,3,0,NULL
6,27,2019-03-19,20:00:00,24,65,4,1,NULL
6,27,2019-03-19,20:00:00,28,70,2,2,NULL
6,27,2019-03-19,20:00:00,46,25,2,2,NULL
6,28,2019-03-26,20:00:00,46,62,0,1,NULL
6,28,2019-03-26,20:00:00,23,40,0,0,NULL
6,28,2019-03-26,20:00:00,69,22,3,5,NULL
6,28,2019-03-26,20:00:00,21,66,5,1,NULL
6,28,2019-03-26,20:00:00,41,27,3,10,NULL
6,28,2019-03-26,20:00:00,24,26,3,5,NULL
6,28,2019-03-26,20:00:00,65,28,4,0,NULL
6,28,2019-03-26,20:00:00,25,70,6,0,NULL
6,29,2019-04-16,20:00:00,40,46,1,3,NULL
6,29,2019-04-16,20:00:00,22,23,1,6,NULL
6,29,2019-04-16,20:00:00,66,69,1,3,NULL
6,29,2019-04-16,20:00:00,27,21,0,0,NULL
6,29,2019-04-16,20:00:00,41,24,4,3,NULL
6,29,2019-04-16,20:00:00,28,26,1,4,NULL
6,29,2019-04-16,20:00:00,70,65,0,2,NULL
6,29,2019-04-16,20:00:00,62,25,0,0,NULL
6,30,2019-04-23,20:00:00,62,40,1,0,NULL
6,30,2019-04-23,20:00:00,46,22,0,1,NULL
6,30,2019-04-23,20:00:00,23,66,0,8,NULL
6,30,2019-04-23,20:00:00,69,27,2,0,NULL
6,30,2019-04-23,20:00:00,21,24,3,0,NULL
6,30,2019-04-23,20:00:00,41,28,4,2,NULL
6,30,2019-04-23,20:00:00,70,26,2,3,NULL
6,30,2019-04-23,20:00:00,25,65,4,1,NULL
