division_id,matchweek,date,time,home_team_id,away_team_id,goals_home_team,goals_away_team,status
4,22,2020-04-24,14:30:00,32,36,3,0,NULL
4,22,2020-04-24,16:00:00,55,38,10,4,NULL
4,22,2020-04-24,13:30:00,47,54,2,0,NULL
4,22,2020-04-24,15:00:00,44,57,0,4,NULL
4,22,2020-04-24,14:30:00,59,2,10,3,NULL
5,1,2019-09-05,13:00:00,18,6,0,1,NULL
5,1,2019-09-05,15:30:00,68,60,2,0,NULL
5,1,2019-09-05,14:00:00,9,37,10,2,NULL
5,2,2019-09-12,13:00:00,6,68,4,4,NULL
5,2,2019-09-12,15:30:00,60,11,0,0,NULL
5,2,2019-09-12,15:00:00,37,14,1,1,NULL
5,3,2019-09-19,13:00:00,18,20,7,0,NULL
5,3,2019-09-19,13:30:00,11,6,0,3,NULL
5,3,2019-09-19,13:45:00,9,60,0,2,NULL
5,4,2019-09-26,15:30:00,20,68,1,4,NULL
5,4,2019-09-26,13:00:00,6,9,0,2,NULL
5,4,2019-09-26,15:30:00,60,14,4,0,NULL
5,5,2019-10-03,15:30:00,68,18,5,1,NULL
5,5,2019-10-03,13:30:00,11,20,1,2,NULL
5,5,2019-10-03,13:30:00,14,6,9,5,NULL
5,5,2019-10-03,15:00:00,37,60,0,2,NULL
5,6,2019-10-10,13:00:00,18,11,0,4,NULL
5,6,2019-10-10,15:30:00,20,9,0,0,NULL
5,6,2019-10-10,13:00:00,6,37,5,5,NULL
5,7,2019-10-17,13:30:00,11,68,2,2,NULL
5,7,2019-10-17,13:45:00,9,18,2,0,NULL
5,7,2019-10-17,13:30:00,14,20,2,1,NULL
5,8,2019-10-24,13:45:00,9,68,2,2,NULL
5,8,2019-10-24,13:00:00,18,14,0,3,NULL
5,8,2019-10-24,15:30:00,20,37,0,0,NULL
5,8,2019-10-24,15:30:00,60,6,5,4,NULL
5,9,2019-10-31,13:45:00,9,11,2,2,NULL
5,9,2019-10-31,13:00:00,14,68,3,0,NULL
5,9,2019-10-31,15:00:00,37,18,4,2,NULL
5,10,2019-11-07,13:00:00,11,14,4,4,NULL
5,10,2019-11-07,15:30:00,68,37,1,1,NULL
5,10,2019-11-07,15:30:00,20,60,2,2,NULL
5,11,2019-11-14,13:00:00,14,9,2,10,NULL
5,11,2019-11-14,15:00:00,37,11,3,0,NULL
5,11,2019-11-14,15:30:00,60,18,0,7,NULL
5,11,2019-11-14,12:00:00,6,20,0,0,NULL
5,12,2019-12-05,12:00:00,6,18,7,4,NULL
5,12,2019-12-05,15:30:00,60,68,0,1,NULL
5,12,2019-12-05,15:00:00,37,9,4,2,NULL
5,13,2019-12-12,13:00:00,11,60,1,1,NULL
5,13,2019-12-12,15:30:00,68,6,5,2,NULL
5,13,2019-12-12,13:00:00,14,37,0,5,NULL
5,14,2019-12-19,15:30:00,20,18,1,2,NULL
5,14,2019-12-19,12:00:00,6,11,2,1,NULL
5,14,2019-12-19,00:00:00,60,9,2,1,NULL
5,15,2020-01-09,15:30:00,68,20,0,0,NULL
5,15,2020-01-09,13:45:00,9,6,0,0,NULL
5,15,2020-01-09,13:00:00,14,60,0,4,NULL
5,16,2020-01-16,13:00:00,18,68,4,0,NULL
5,16,2020-01-16,15:30:00,20,11,0,4,NULL
5,16,2020-01-16,12:00:00,6,14,1,3,NULL
5,16,2020-01-16,15:30:00,60,37,5,2,NULL
5,17,2020-01-23,13:00:00,11,18,2,1,NULL
5,17,2020-01-23,13:45:00,9,20,0,3,NULL
5,17,2020-01-23,15:00:00,37,6,4,1,NULL
5,18,2020-01-30,15:30:00,68,11,0,1,NULL
5,18,2020-01-30,13:00:00,18,9,0,1,NULL
5,18,2020-01-30,15:30:00,20,14,2,4,NULL
5,19,2020-02-06,15:30:00,68,9,0,1,NULL
5,19,2020-02-06,13:00:00,14,18,5,0,NULL
5,19,2020-02-06,15:00:00,37,20,1,0,NULL
5,19,2020-02-06,12:00:00,6,60,4,0,NULL
5,20,2020-04-10,13:30:00,11,9,3,4,NULL
5,20,2020-04-10,15:30:00,68,14,1,1,NULL
5,20,2020-04-10,13:00:00,18,37,3,0,NULL
5,21,2020-04-17,00:00:00,14,11,3,1,NULL
5,21,2020-04-17,15:00:00,37,68,4,1,NULL
5,21,2020-04-17,15:30:00,60,20,4,4,NULL
5,22,2020-04-24,13:45:00,9,14,1,0,NULL
5,22,2020-04-24,13:30:00,11,37,1,3,NULL
5,22,2020-04-24,13:00:00,18,60,1,0,NULL
5,22,2020-04-24,15:30:00,20,6,8,3,NULL
6,1,2019-09-04,20:00:00,26,65,1,2,NULL
6,1,2019-09-04,20:00:00,41,70,0,2,NULL
6,1,2019-09-04,20:00:00,21,28,4,1,NULL
6,1,2019-09-04,20:00:00,69,24,0,1,NULL
6,1,2019-09-04,20:00:00,23,27,4,3,NULL
6,1,2019-09-04,20:00:00,46,66,1,0,NULL
6,1,2019-09-04,20:00:00,62,22,3,4,NULL
6,1,2019-09-04,20:00:00,40,25,1,1,NULL
6,2,2019-09-11,20:00:00,65,41,2,2,NULL
6,2,2019-09-11,20:00:00,70,21,8,7,NULL
6,2,2019-09-11,20:00:00,28,69,2,3,NULL
6,2,2019-09-11,20:00:00,24,23,0,1,NULL
6,2,2019-09-11,20:00:00,27,46,0,1,NULL
6,2,2019-09-11,20:00:00,66,62,2,10,NULL
6,2,2019-09-11,20:00:00,22,40,3,3,NULL
6,2,2019-09-11,20:00:00,25,26,2,5,NULL
6,3,2019-09-18,20:00:00,41,26,1,0,NULL
6,3,2019-09-18,20:00:00,65,21,1,2,NULL
6,3,2019-09-18,20:00:00,69,70,1,4,NULL
6,3,2019-09-18,20:00:00,23,28,1,0,NULL
6,3,2019-09-18,20:00:00,46,24,0,0,NULL
6,3,2019-09-18,20:00:00,62,27,0,0,NULL
6,3,2019-09-18,20:00:00,40,66,1,0,NULL
6,3,2019-09-18,20:00:00,22,25,1,4,NULL
6,4,2019-09-25,20:00:00,26,21,1,4,NULL
6,4,2019-09-25,20:00:00,65,69,3,4,NULL
6,4,2019-09-25,20:00:00,70,23,6,1,NULL
6,4,2019-09-25,20:00:00,28,46,0,3,NULL
6,4,2019-09-25,20:00:00,24,62,0,0,NULL
6,4,2019-09-25,20:00:00,27,40,2,0,NULL
6,4,2019-09-25,20:00:00,66,22,0,2,NULL
6,4,2019-09-25,00:00:00,25,41,0,5,NULL
6,5,2019-10-02,20:00:00,21,41,0,3,NULL
6,5,2019-10-02,20:00:00,69,26,2,3,NULL
6,5,2019-10-02,20:00:00,65,23,4,3,NULL
6,5,2019-10-02,20:00:00,46,70,2,3,NULL
6,5,2019-10-02,20:00:00,62,28,2,3,NULL
6,5,2019-10-02,20:00:00,40,24,3,2,NULL
6,5,2019-10-02,20:00:00,22,27,0,0,NULL
6,5,2019-10-02,20:00:00,66,25,0,4,NULL
6,6,2019-10-09,20:00:00,41,69,3,0,NULL
6,6,2019-10-09,20:00:00,26,23,2,8,NULL
6,6,2019-10-09,20:00:00,65,46,0,1,NULL
6,6,2019-10-09,20:00:00,62,70,2,2,NULL
6,6,2019-10-09,20:00:00,28,40,0,3,NULL
6,6,2019-10-09,20:00:00,24,22,0,3,NULL
6,6,2019-10-09,20:00:00,66,27,0,3,NULL
6,6,2019-10-09,20:00:00,25,21,3,3,NULL
6,7,2019-10-16,00:00:00,69,21,6,0,NULL
6,7,2019-10-16,20:00:00,23,41,1,2,NULL
6,7,2019-10-16,20:00:00,26,46,1,0,NULL
6,7,2019-10-16,20:00:00,65,62,3,3,NULL
6,7,2019-10-16,20:00:00,40,70,5,1,NULL
6,7,2019-10-16,20:00:00,22,28,0,2,NULL
6,7,2019-10-16,20:00:00,24,66,3,4,NULL
6,7,2019-10-16,20:00:00,27,25,4,1,NULL
6,8,2019-10-23,20:00:00,21,23,2,5,NULL
6,8,2019-10-23,20:00:00,41,46,4,1,NULL
6,8,2019-10-23,20:00:00,26,62,5,1,NULL
6,8,2019-10-23,20:00:00,65,40,4,1,NULL
6,8,2019-10-23,20:00:00,70,22,2,1,NULL
6,8,2019-10-23,20:00:00,66,28,1,2,NULL
6,8,2019-10-23,20:00:00,24,27,2,5,NULL
6,8,2019-10-23,20:00:00,25,69,5,0,NULL
6,9,2019-10-30,20:00:00,23,69,1,1,NULL
6,9,2019-10-30,20:00:00,46,21,0,4,NULL
6,9,2019-10-30,20:00:00,62,41,9,1,NULL
6,9,2019-10-30,20:00:00,40,26,0,2,NULL
6,9,2019-10-30,20:00:00,22,65,2,0,NULL
6,9,2019-10-30,20:00:00,66,70,2,0,NULL
6,9,2019-10-30,20:00:00,27,28,1,3,NULL
6,9,2019-10-30,20:00:00,24,25,2,1,NULL
6,10,2019-11-06,20:00:00,69,46,4,0,NULL
6,10,2019-11-06,20:00:00,21,62,3,4,NULL
6,10,2019-11-06,20:00:00,41,40,2,1,NULL
6,10,2019-11-06,20:00:00,26,22,1,3,NULL
6,10,2019-11-06,20:00:00,65,66,2,7,NULL
6,10,2019-11-06,20:00:00,70,27,2,8,NULL
6,10,2019-11-06,20:00:00,28,24,1,1,NULL
6,10,2019-11-06,20:00:00,25,23,0,4,NULL
6,11,2019-11-13,20:00:00,46,23,3,0,NULL
6,11,2019-11-13,20:00:00,62,69,0,6,NULL
6,11,2019-11-13,20:00:00,40,21,3,0,NULL
6,11,2019-11-13,20:00:00,22,41,0,2,NULL
6,11,2019-11-13,20:00:00,66,26,0,0,NULL
6,11,2019-11-13,20:00:00,27,65,0,2,NULL
6,11,2019-11-13,00:00:00,24,70,0,0,NULL
6,11,2019-11-13,20:00:00,28,25,6,2,NULL
6,12,2019-11-20,20:00:00,23,62,5,0,NULL
6,12,2019-11-20,20:00:00,69,40,4,1,NULL
6,12,2019-11-20,20:00:00,21,22,0,1,NULL
6,12,2019-11-20,20:00:00,41,66,4,0,NULL
6,12,2019-11-20,00:00:00,26,27,0,4,NULL
6,12,2019-11-20,20:00:00,65,24,2,1,NULL
6,12,2019-11-20,20:00:00,70,28,0,1,NULL
6,12,2019-11-20,20:00:00,25,46,2,0,NULL
6,13,2019-11-27,20:00:00,62,46,1,4,NULL
6,13,2019-11-27,20:00:00,40,23,2,2,NULL
6,13,2019-11-27,20:00:00,22,69,0,0,NULL
6,13,2019-11-27,20:00:00,66,21,3,1,NULL
6,13,2019-11-27,20:00:00,27,41,2,2,NULL
6,13,2019-11-27,20:00:00,26,24,0,6,NULL
6,13,2019-11-27,20:00:00,28,65,3,1,NULL
6,13,2019-11-27,20:00:00,70,25,1,2,NULL
6,14,2019-12-04,20:00:00,46,40,5,2,NULL
6,14,2019-12-04,20:00:00,23,22,1,2,NULL
6,14,2019-12-04,20:00:00,69,66,0,2,NULL
6,14,2019-12-04,20:00:00,21,27,2,1,NULL
6,14,2019-12-04,20:00:00,24,41,3,2,NULL
6,14,2019-12-04,20:00:00,26,28,4,4,NULL
6,14,2019-12-04,20:00:00,65,70,1,1,NULL
6,14,2019-12-04,20:00:00,25,62,7,5,NULL
6,15,2019-12-11,20:00:00,40,62,0,4,NULL
6,15,2019-12-11,20:00:00,28,41,1,0,NULL
6,15,2019-12-11,20:00:00,27,69,1,2,NULL
6,15,2019-12-11,20:00:00,66,23,0,3,NULL
6,15,2019-12-11,20:00:00,22,46,3,1,NULL
6,15,2019-12-11,20:00:00,24,21,3,0,NULL
6,15,2019-12-11,20:00:00,26,70,4,5,NULL
6,15,2019-12-11,20:00:00,65,25,5,0,NULL
6,16,2019-12-18,20:00:00,65,26,0,0,NULL
6,16,2019-12-18,20:00:00,70,41,0,0,NULL
6,16,2019-12-18,20:00:00,28,21,1,1,NULL
6,16,2019-12-18,20:00:00,24,69,0,2,NULL
6,16,2019-12-18,20:00:00,27,23,0,1,NULL
6,16,2019-12-18,20:00:00,66,46,0,0,NULL
6,16,2019-12-18,00:00:00,22,62,1,0,NULL
6,16,2019-12-18,20:00:00,25,40,2,2,NULL
6,17,2020-01-08,20:00:00,41,65,0,2,NULL
6,17,2020-01-08,20:00:00,21,70,0,1,NULL
6,17,2020-01-08,20:00:00,69,28,2,1,NULL
6,17,2020-01-08,20:00:00,23,24,1,2,NULL
6,17,2020-01-08,20:00:00,46,27,4,2,NULL
6,17,2020-01-08,20:00:00,62,66,1,0,NULL
6,17,2020-01-08,20:00:00,40,22,1,0,NULL
6,17,2020-01-08,20:00:00,26,25,4,3,NULL
6,18,2020-01-15,20:00:00,26,41,0,8,NULL
6,18,2020-01-15,20:00:00,21,65,0,0,NULL
6,18,2020-01-15,20:00:00,70,69,3,0,NULL
6,18,2020-01-15,00:00:00,28,23,0,0,NULL
6,18,2020-01-15,20:00:00,24,46,0,0,NULL
6,18,2020-01-15,20:00:00,27,62,3,1,NULL
6,18,2020-01-15,20:00:00,66,40,3,2,NULL
6,18,2020-01-15,20:00:00,25,22,1,0,NULL
6,19,2020-01-22,20:00:00,21,26,4,1,NULL
6,19,2020-01-22,20:00:00,69,65,0,4,NULL
6,19,2020-01-22,20:00:00,23,70,3,7,NULL
6,19,2020-01-22,20:00:00,46,28,2,2,NULL
6,19,2020-01-22,20:00:00,62,24,0,4,NULL
6,19,2020-01-22,20:00:00,40,27,4,1,NULL
6,19,2020-01-22,20:00:00,22,66,0,4,NULL
6,19,2020-01-22,20:00:00,41,25,1,0,NULL
6,20,2020-01-29,20:00:00,41,21,2,0,NULL
6,20,2020-01-29,20:00:00,26,69,2,10,NULL
6,20,2020-01-29,20:00:00,23,65,0,3,NULL
6,20,2020-01-29,20:00:00,70,46,3,2,NULL
6,20,2020-01-29,20:00:00,28,62,1,2,NULL
6,20,2020-01-29,20:00:00,24,40,1,4,NULL
6,20,2020-01-29,20:00:00,27,22,0,2,NULL
6,20,2020-01-29,20:00:00,25,66,0,1,NULL
6,21,2020-02-05,20:00:00,69,41,3,1,NULL
6,21,2020-02-05,20:00:00,23,26,1,0,NULL
6,21,2020-02-05,20:00:00,46,65,2,0,NULL
6,21,2020-02-05,20:00:00,70,62,0,5,NULL
6,21,2020-02-05,20:00:00,40,28,0,3,NULL
6,21,2020-02-05,20:00:00,22,24,4,0,NULL
6,21,2020-02-05,20:00:00,27,66,0,9,NULL
6,21,2020-02-05,20:00:00,21,25,0,0,NULL
6,22,2020-02-12,20:00:00,21,69,4,2,NULL
6,22,2020-02-12,20:00:00,41,23,4,4,NULL
6,22,2020-02-12,20:00:00,46,26,0,1,NULL
6,22,2020-02-12,20:00:00,62,65,3,0,NULL
6,22,2020-02-12,20:00:00,70,40,4,1,NULL
6,22,2020-02-12,20:00:00,28,22,3,2,NULL
6,22,2020-02-12,20:00:00,66,24,0,0,NULL
6,22,2020-02-12,20:00:00,25,27,0,2,NULL
6,23,2020-02-19,20:00:00,23,21,2,1,NULL
6,23,2020-02-19,20:00:00,46,41,0,0,NULL
6,23,2020-02-19,20:00:00,62,26,1,2,NULL
6,23,2020-02-19,20:00:00,40,65,1,2,NULL
6,23,2020-02-19,20:00:00,22,70,4,1,NULL
6,23,2020-02-19,20:00:00,28,66,0,1,NULL
6,23,2020-02-19,20:00:00,27,24,0,0,NULL
6,23,2020-02-19,20:00:00,69,25,2,4,NULL
6,24,2020-02-26,20:00:00,69,23,0,1,NULL
6,24,2020-02-26,20:00:00,21,46,0,3,NULL
6,24,2020-02-26,20:00:00,41,62,1,1,NULL
6,24,2020-02-26,20:00:00,26,40,1,0,NULL
6,24,2020-02-26,20:00:00,65,22,1,5,NULL
6,24,2020-02-26,20:00:00,70,66,1,0,NULL
6,24,2020-02-26,20:00:00,28,27,0,0,NULL
6,24,2020-02-26,20:00:00,25,24,1,0,NULL
6,25,2020-03-05,20:00:00,46,69,0,2,NULL
6,25,2020-03-05,20:00:00,62,21,2,2,NULL
6,25,2020-03-05,20:00:00,40,41,0,0,NULL
6,25,2020-03-05,20:00:00,22,26,0,3,NULL
6,25,2020-03-05,20:00:00,66,65,1,0,NULL
6,25,2020-03-05,20:00:00,27,70,0,3,NULL
6,25,2020-03-05,00:00:00,24,28,3,2,NULL
6,25,2020-03-05,20:00:00,23,25,0,3,NULL
6,26,2020-03-12,20:00:00,23,46,4,3,NULL
6,26,2020-03-12,20:00:00,69,62,1,0,NULL
6,26,2020-03-12,20:00:00,21,40,1,0,NULL
6,26,2020-03-12,20:00:00,41,22,1,3,NULL
6,26,2020-03-12,20:00:00,26,66,1,2,NULL
6,26,2020-03-12,20:00:00,65,27,3,0,NULL
6,26,2020-03-12,20:00:00,70,24,0,0,NULL
6,26,2020-03-12,20:00:00,25,28,4,0,NULL
6,27,2020-03-19,20:00:00,62,23,6,2,NULL
6,27,2020-03-19,20:00:00,40,69,1,1,NULL
6,27,2020-03-19,20:00:00,22,21,0,2,NULL
6,27,2020-03-19,20:00:00,66,41,3,4,NULL
6,27,2020-03-19,20:00:00,27,26,0,4,NULL
6,27,2020-03-19,20:00:00,24,65,0,4,NULL
6,27,2020-03-19,20:00:00,28,70,1,1,NULL
6,27,2020-03-19,20:00:00,46,25,1,3,NULL
6,28,2020-03-26,20:00:00,46,62,2,2,NULL
6,28,2020-03-26,20:00:00,23,40,4,4,NULL
6,28,2020-03-26,20:00:00,69,22,0,0,NULL
6,28,2020-03-26,20:00:00,21,66,0,0,NULL
6,28,2020-03-26,20:00:00,41,27,0,0,NULL
6,28,2020-03-26,20:00:00,24,26,2,0,NULL
6,28,2020-03-26,20:00:00,65,28,0,0,NULL
6,28,2020-03-26,20:00:00,25,70,2,1,NULL
6,29,2020-04-16,20:00:00,40,46,3,2,NULL
6,29,2020-04-16,20:00:00,22,23,4,3,NULL
6,29,2020-04-16,20:00:00,66,69,4,2,NULL
6,29,2020-04-16,20:00:00,27,21,0,0,NULL
6,29,2020-04-16,20:00:00,41,24,10,2,NULL
6,29,2020-04-16,20:00:00,28,26,6,4,NULL
6,29,2020-04-16,20:00:00,70,65,3,5,NULL
6,29,2020-04-16,20:00:00,62,25,2,2,NULL
6,30,2020-04-23,20:00:00,62,40,1,0,NULL
6,30,2020-04-23,20:00:00,46,22,10,2,NULL
6,30,2020-04-23,20:00:00,23,66,1,4,NULL
6,30,2020-04-23,20:00:00,69,27,1,0,NULL
6,30,2020-04-23,20:00:00,21,24,1,3,NULL
6,30,2020-04-23,20:00:00,41,28,0,4,NULL
6,30,2020-04-23,20:00:00,70,26,1,0,NULL
6,30,2020-04-23,20:00:00,25,65,0,2,NULL
